=== DDPG Simulation Log ===
Timestamp : 2026-05-26 21:19:49.181781
Base Seed : 72691
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
----------------------------------------------------------------------
   1      5.86        5.00       0.00       0.000        0
   2      5.86        5.00       0.00       0.000        0
   3      5.86        5.00       0.00       0.000        0
   4      5.86        4.00       0.00       0.200        0
   5      5.86        5.00       0.00       0.000        0
   6      5.86        4.00       0.00       0.200        0
   7      5.86        4.00       0.00       0.200        0
   8      5.86        5.00       0.00       0.000        0
   9      5.86        5.00       0.00       0.000        0
  10      5.86        5.00       0.00       0.000        0
  11      5.86        5.00       0.00       0.000        0
  12      5.86        5.00       0.00       0.000        0
  13      5.86        5.00       0.00       0.000        0
  14      5.86        5.00       0.00       0.000        0
  15      5.86        5.00       0.00       0.000        0
  16      5.86        5.00       0.00       0.000        0
  17      5.86        5.00       0.00       0.000        0
  18      5.86        5.00       0.00       0.000        0
  19      5.86        5.00       0.00       0.000        0
  20      5.86        5.00       0.00       0.000        0
  21      5.86        5.00       0.00       0.000        0
  22      5.86        5.00       0.00       0.000        0
  23      5.86        5.00       0.00       0.000        0
  24      5.86        5.00       0.00       0.000        0
  25      5.86        5.00       0.00       0.000        0
  26      5.86        5.00       0.00       0.000        0
  27      5.86        5.00       0.00       0.000        0
  28      5.86        5.00       0.00       0.000        0
  29      5.86        5.00       0.00       0.000        0
  30      5.86        5.00       0.00       0.000        0
  31      5.86        5.00       0.00       0.000        0
  32      5.86        5.00       0.00       0.000        0
  33      5.86        5.00       0.00       0.000        0
  34      5.86        5.00       0.00       0.000        0
  35      5.86        5.00       0.00       0.000        0
  36      5.86        5.00       0.00       0.000        0
  37      5.86        5.00       0.00       0.000        0
  38      5.86        5.00       0.00       0.000        0
  39      5.86        5.00       0.00       0.000        0
  40      5.86        5.00       0.00       0.000        0
  41      5.86        5.00       0.00       0.000        0
  42      5.86        5.00       0.00       0.000        0
  43      5.86        5.00       0.00       0.000        0
  44      5.86        5.00       0.00       0.000        0
  45      5.86        5.00       0.00       0.000        0
  46      5.86        5.00       0.00       0.000        0
  47      5.86        5.00       0.00       0.000        0
  48      5.86        5.00       0.00       0.000        0
  49      5.86        5.00       0.00       0.000        0
  50      5.86        5.00       0.00       0.000        0
  51      5.86        5.00       0.00       0.000        0
  52      5.86        4.00       0.00       0.200        0
  53      5.86        4.00       0.00       0.200        0
  54      5.86        4.00       0.00       0.200        0
  55      5.86        5.00       0.00       0.000        0
  56      5.86        4.00       0.00       0.200        0
  57      5.86        5.00       0.00       0.000        0
  58      5.86        5.00       0.00       0.000        0
  59      5.86        5.00       0.00       0.000        0
  60      5.86        5.00       0.00       0.000        0
  61      5.86        5.00       0.00       0.000        0
  62      5.86        5.00       0.00       0.000        0
  63      5.86        5.00       0.00       0.000        0
  64      5.86        5.00       0.00       0.000        0
  65      5.86        5.00       0.00       0.000        0
  66      5.86        5.00       0.00       0.000        0
